"플레이스보고서(2025.06.01.~2025.06.30.),dldudgns33:naver"
"캠페인유형",캠페인,광고그룹,매체이름,검색어,노출수,클릭수,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",평균노출순위
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,스타파크맛집,4,0,0,0,6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,아데나팰리스맛집,7,0,0,0,8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,어반술집,3,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,어반술집,20,0,0,0,1.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,에버랜드맛집,5,0,0,0,5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,오리역.맛집,2,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,오리역근처맛집,62,2,754,"1,507",5.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,오리역근처맛집,16,0,0,0,4.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,오리역근처술집,19,1,924,924,2.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,오리역근처식당,13,0,0,0,4.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,오리역근처식당,1,0,0,0,6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,오리역근처음식점,2,0,0,0,5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,오리역부근맛집,5,0,0,0,4.6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,오리역음식점,24,0,0,0,2.6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,오리역음식점,148,0,0,0,3.7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,오리역이자카야,56,4,319,"1,276",1.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,오리역이자카야,260,14,541,"7,579",1.6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,오리역일식,23,0,0,0,2.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,오리역일식,3,0,0,0,2.7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,오리역일식맛집,2,0,0,0,2.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,오리역주변맛집,1,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,오리역주변맛집,29,0,0,0,4.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,오아시스술집,3,0,0,0,4.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,오아시스식당,1,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,용인순대국맛집,83,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,용인순대국맛집,196,2,803,"1,606",6.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,울진죽변항맛집,11,0,0,0,2.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,울진죽변항맛집,40,1,517,517,3.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,유스페이스이자카야,4,0,0,0,6.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,유타워맛집,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,음식,46,1,704,704,6.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,음식,2,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,이레맛집,5,0,0,0,2.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,이레식당,47,0,0,0,4.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,이레식당,6,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,이레일식,2,0,0,0,1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,이레일식,7,0,0,0,2.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,이자까야,332,8,765,"6,116",2.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,이자까야,14,3,557,"1,672",1.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,이자카야,"2,543",80,723,"57,805",2.6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,이자카야,90,7,468,"3,278",1.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,이자카야미금,4,1,308,308,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,이자카야미금,46,11,412,"4,532",1.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,이자카야미금역,6,0,0,0,1.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,일본식당,5,0,0,0,4.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,일본식선술집,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,일본음식,11,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,일본음식점,1,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,일식,30,1,308,308,2.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,일식,653,7,792,"5,544",3.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,일식분당,4,0,0,0,5.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,일식주점,1,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,정자동KT먹자골목맛집,1,0,0,0,10
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,정자동KT먹자골목맛집,4,0,0,0,3.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,정자동먹자골목맛집,9,0,0,0,6.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,정자역맛집,5,1,528,528,1.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,정자역맛집,27,0,0,0,4.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,정자역식당,4,0,0,0,6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,정자역음식점,1,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,제니스맛집,11,0,0,0,4.7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,제니스맛집,127,0,0,0,5.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,제니스술집,28,0,0,0,1.6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,제니스술집,3,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,제니스식당,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,제니스식당,13,0,0,0,5.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,제니스음식점,20,0,0,0,4.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,제니스음식점,1,0,0,0,6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,주변맛집,10,0,0,0,6.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,주변맛집,316,1,836,836,6.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,주변술집,72,1,891,891,3.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,주변식당,2,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,주변식당,36,0,0,0,7.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,주변음식점,25,0,0,0,6.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,주변이자카야,2,1,319,319,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,주변이자카야,16,0,0,0,2.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,주변일식,5,0,0,0,4.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,주변주점,2,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,주점,24,1,330,330,1.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,주점,270,2,380,759,3.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,죽전역술집,1,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,죽전휴게소맛집,33,0,0,0,2.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,죽전휴게소맛집,8,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,죽전휴게소식당,4,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,집근처맛집,1,0,0,0,10
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,집근처식당,1,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,킨스타워맛집,2,0,0,0,6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,판교근처맛집,2,0,0,0,5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,판교맛집,4,0,0,0,6.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,판교맛집,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,판교이자카야,3,0,0,0,1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,판교일식,1,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,한그루식당,3,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,한성CC맛집,2,0,0,0,1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,한솔프라자맛집,2,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,한울식당,37,0,0,0,4.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,한울식당,7,1,902,902,2.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,현대벤처빌맛집,4,0,0,0,8.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,현대벤처빌맛집,9,0,0,0,4.7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,현대벤처빌식당,1,0,0,0,10
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,현대벤처빌식당,9,0,0,0,8.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,흥덕식당,2,0,0,0,4
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,다음-PC,-,16,0,0,0,4.8
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,다음-모바일,-,18,0,0,0,3.3
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,구미동맛집,40,0,0,0,6.1
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - PC,구미동맛집,1,0,0,0,5
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,군산아구찜맛집,25,0,0,0,3
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - PC,맛집,8,0,0,0,3.1
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,맛집,34,0,0,0,6.5
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - PC,미금맛집,12,1,528,528,8.1
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,미금맛집,71,0,0,0,8.4
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,미금역맛집,374,2,539,"1,078",8.1
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - PC,미금역맛집,58,3,546,"1,639",8.4
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,미금역식당,2,0,0,0,8
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - PC,미금역식당,4,0,0,0,8.5
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,미금역주변맛집,2,0,0,0,1
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - PC,분당맛집,1,0,0,0,2
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,분당맛집,13,0,0,0,4.8
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - PC,분당미금맛집,2,0,0,0,4
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,분당미금맛집,1,0,0,0,8
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,분당미금역맛집,3,0,0,0,10
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - PC,분당오리역맛집,1,0,0,0,8
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,분당오리역맛집,6,0,0,0,5.2
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,성남맛집,2,0,0,0,9
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,성남이자카야,35,1,440,440,8.8
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - PC,성남이자카야,5,0,0,0,4
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,식당,12,0,0,0,6.3
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - PC,식당,4,0,0,0,2
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,오리역맛집,290,0,0,0,7.4
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - PC,오리역맛집,42,1,407,407,5.7
"플레이스",[플레이스] 맛집,플레이스#2_광고그룹#1,네이버 플레이스 - 모바일,오리역술집,540,10,490,"4,895",1.9
